date,county,confirmed_hosp,suspected_hosp,total_hosp,population,total_doses,cumulative_fully_vaccinated,pct_fully_vaccinated
2023-01-26,Monterey,14,0,14,438390,947869,324806,74.09064987796255
2023-01-26,Napa,5,0,5,137485,355491,111393,81.02192966505437
2023-01-26,Nevada,2,0,2,102249,204575,64521,63.101839626793414
2023-01-26,Orange,165,3,168,3185516,7097794,2368623,74.35602269773563
2023-01-26,Placer,55,20,75,405889,847058,274496,67.62834173875123
2023-01-26,Plumas,1,0,1,19749,31377,10463,52.97989771634007
2023-01-26,Riverside,147,7,154,2422847,4290036,1492950,61.619656544552754
2023-01-26,Sacramento,137,57,194,1586465,3274564,1081768,68.18732212812763
2023-01-26,San Benito,1,0,1,64521,135812,46610,72.24004587653633
2023-01-26,San Bernardino,179,5,184,2183239,3577391,1274035,58.355269395609
2023-01-26,San Diego,283,10,293,3296045,7754114,2557931,77.60607030547216
2023-01-26,San Francisco,58,10,68,870393,2578445,757758,87.05929390516698
2023-01-26,San Joaquin,34,9,43,780558,1472101,512318,65.63484071651305
2023-01-26,San Luis Obispo,10,0,10,281879,582329,185718,65.88571692109025
2023-01-26,San Mateo,30,21,51,762511,2229567,669579,87.81237254282233
2023-01-26,Santa Barbara,33,0,33,448244,954793,317313,70.79023924469709
2023-01-26,Santa Clara,150,42,192,1931026,5422413,1685014,87.26003689230492
2023-01-26,Santa Cruz,14,0,14,270462,683658,212375,78.523045751344
2023-01-26,Shasta,8,0,8,181984,247115,85426,46.941489361702125
2023-01-26,Siskiyou,2,0,2,43991,65573,21734,49.4055602282285
2023-01-26,Solano,38,37,75,452698,959830,312090,68.93999973492262
2023-01-26,Sonoma,24,21,45,488281,1276484,398397,81.59174737497466
2023-01-26,Stanislaus,65,19,84,553217,930877,333236,60.23603757657484
2023-01-26,Sutter,0,0,0,99464,162232,59361,59.680889568084936
2023-01-26,Tehama,1,0,1,65682,80659,28631,43.590329161718586
2023-01-26,Trinity,0,0,0,16089,18262,6033,37.49766921499161
2023-01-26,Tulare,33,4,37,473891,710045,260333,54.935206619243665
2023-01-26,Tuolumne,1,0,1,55374,89679,28853,52.1056813667064
2023-01-26,Ventura,52,4,56,843310,1868112,624716,74.07904566529508
2023-01-26,Yolo,0,0,0,216291,513020,161814,74.81309901937668
2023-01-26,Yuba,4,0,4,81994,108281,40027,48.816986608776254
2023-01-27,Alameda,83,66,149,1680380,4529642,1409813,83.8984634427927
2023-01-27,Amador,3,0,3,40532,68182,22173,54.70492450409553
2023-01-27,Butte,17,0,17,210135,349008,118978,56.61979203845147
2023-01-27,Calaveras,0,0,0,45346,76455,24685,54.43699554536232
2023-01-27,Colusa,0,0,0,21858,34731,13265,60.68716259493092
2023-01-27,Contra Costa,70,50,120,1165986,3088934,975164,83.63428034298867
2023-01-27,Del Norte,0,0,0,27601,39829,13640,49.41849932973443
2023-01-27,El Dorado,3,0,3,191220,370403,120054,62.78318167555695
2023-01-27,Fresno,131,17,148,1009503,1772348,629303,62.33790290865901
2023-01-27,Glenn,0,0,0,28896,43251,15973,55.277547065337764
2023-01-27,Humboldt,9,1,10,136261,284278,92310,67.74498939535157
2023-01-27,Imperial,12,0,12,179595,535779,180904,100.72886216208691
2023-01-27,Inyo,1,0,1,19001,36049,11712,61.638861112573025
2023-01-27,Kern,40,0,40,905828,1342383,495759,54.72992665274202
2023-01-27,Kings,3,0,3,152790,192157,71191,46.594017933110806
2023-01-27,Lake,4,0,4,68195,104003,36098,52.93349952342547
2023-01-27,Lassen,1,0,1,32317,24176,8987,27.80889315221091
2023-01-27,Los Angeles,694,64,758,9992236,22458075,7544583,75.50445165626593
2023-01-27,Madera,8,0,8,156343,244811,88165,56.392035460493915
2023-01-27,Marin,16,10,26,261282,799387,233183,89.24571918463576
2023-01-27,Mariposa,0,0,0,17118,28308,9149,53.44666432994509
2023-01-27,Mendocino,4,0,4,91361,187102,60537,66.26131500311949
2023-01-27,Merced,12,0,12,281814,436347,158711,56.31764213275423
2023-01-27,Modoc,1,0,1,8663,10638,3757,43.368348147293084
2023-01-27,Mono,0,0,0,13226,27201,9151,69.18947527597157
2023-01-27,Monterey,17,0,17,438390,948119,324830,74.09612445539359
2023-01-27,Napa,5,0,5,137485,355563,111394,81.02265701712913
2023-01-27,Nevada,2,1,3,102249,204617,64523,63.10379563614314
2023-01-27,Orange,182,6,188,3185516,7099328,2368726,74.35925608284498
2023-01-27,Placer,66,21,87,405889,847204,274505,67.63055909374238
2023-01-27,Plumas,1,0,1,19749,31387,10463,52.97989771634007
2023-01-27,Riverside,113,14,127,2422847,4290857,1492987,61.62118367358731
2023-01-27,Sacramento,132,53,185,1586465,3275329,1081815,68.19028468954562
2023-01-27,San Benito,1,0,1,64521,135840,46611,72.24159575952015
2023-01-27,San Bernardino,169,4,173,2183239,3578133,1274080,58.35733055336589
2023-01-27,San Diego,277,12,289,3296045,7756021,2558042,77.60943797794023
2023-01-27,San Francisco,49,13,62,870393,2579384,757812,87.06549799917968
2023-01-27,San Joaquin,33,5,38,780558,1472434,512333,65.63676241867996
2023-01-27,San Luis Obispo,12,1,13,281879,582418,185724,65.88784549398855
2023-01-27,San Mateo,34,23,57,762511,2230275,669617,87.8173560774861
2023-01-27,Santa Barbara,28,0,28,448244,955034,317334,70.79492419307341
2023-01-27,Santa Clara,138,30,168,1931026,5423803,1685133,87.26619941937602
2023-01-27,Santa Cruz,16,0,16,270462,683852,212389,78.52822207925698
2023-01-27,Shasta,9,0,9,181984,247154,85426,46.941489361702125
2023-01-27,Siskiyou,1,1,2,43991,65576,21734,49.4055602282285
2023-01-27,Solano,43,43,86,452698,960065,312106,68.94353409999603
2023-01-27,Sonoma,21,20,41,488281,1276753,398418,81.59604817717667
2023-01-27,Stanislaus,55,21,76,553217,931051,333243,60.23730290283921
2023-01-27,Sutter,0,0,0,99464,162267,59361,59.680889568084936
2023-01-27,Tehama,1,0,1,65682,80673,28633,43.59337413598855
2023-01-27,Trinity,0,0,0,16089,18266,6033,37.49766921499161
2023-01-27,Tulare,27,3,30,473891,710127,260341,54.93689477116045
2023-01-27,Tuolumne,3,0,3,55374,89729,28854,52.10748726839311
2023-01-27,Ventura,48,2,50,843310,1868449,624730,74.08070579027878
2023-01-27,Yolo,1,0,1,216291,513133,161823,74.81726008016977
2023-01-27,Yuba,4,0,4,81994,108312,40029,48.819425811644756
2023-01-28,Alameda,85,65,150,1680380,4530090,1409842,83.90018924290935
2023-01-28,Amador,2,0,2,40532,68182,22173,54.70492450409553
2023-01-28,Butte,13,0,13,210135,349019,118978,56.61979203845147
2023-01-28,Calaveras,0,0,0,45346,76458,24685,54.43699554536232
2023-01-28,Colusa,0,0,0,21858,34731,13265,60.68716259493092
2023-01-28,Contra Costa,50,58,108,1165986,3089183,975176,83.63530951486553
2023-01-28,Del Norte,0,0,0,27601,39830,13641,49.42212238687004
2023-01-28,El Dorado,2,0,2,191220,370411,120054,62.78318167555695
2023-01-28,Fresno,127,18,145,1009503,1772434,629311,62.338695377824536
2023-01-28,Glenn,0,0,0,28896,43251,15973,55.277547065337764
2023-01-28,Humboldt,7,1,8,136261,284299,92310,67.74498939535157
2023-01-28,Imperial,10,0,10,179595,535857,180904,100.72886216208691
2023-01-28,Inyo,1,0,1,19001,36049,11712,61.638861112573025
2023-01-28,Kern,45,1,46,905828,1342466,495760,54.730037048976186
2023-01-28,Kings,3,1,4,152790,192166,71191,46.594017933110806
2023-01-28,Lake,4,0,4,68195,104007,36098,52.93349952342547
2023-01-28,Lassen,0,0,0,32317,24176,8987,27.80889315221091
2023-01-28,Los Angeles,671,47,718,9992236,22460331,7544681,75.50543241772912
2023-01-28,Madera,7,0,7,156343,244837,88166,56.39267507979251
2023-01-28,Marin,18,11,29,261282,799432,233185,89.24648464111573
2023-01-28,Mariposa,0,0,0,17118,28309,9149,53.44666432994509
2023-01-28,Mendocino,3,0,3,91361,187113,60537,66.26131500311949
2023-01-28,Merced,1,0,1,281814,436376,158714,56.31870666467954
2023-01-28,Modoc,1,0,1,8663,10638,3757,43.368348147293084
2023-01-28,Mono,0,0,0,13226,27201,9151,69.18947527597157
2023-01-28,Monterey,12,0,12,438390,948244,324833,74.09680877757248
2023-01-28,Napa,5,0,5,137485,355588,111395,81.02338436920391
2023-01-28,Nevada,2,1,3,102249,204625,64524,63.104773640818
2023-01-28,Orange,160,5,165,3185516,7100045,2368766,74.36051176638259
2023-01-28,Placer,59,26,85,405889,847236,274507,67.63105183929596
2023-01-28,Plumas,0,0,0,19749,31387,10463,52.97989771634007
2023-01-28,Riverside,108,6,114,2422847,4291114,1493003,61.62184405371037
2023-01-28,Sacramento,128,48,176,1586465,3275538,1081821,68.19066288887558
2023-01-28,San Benito,0,0,0,64521,135850,46611,72.24159575952015
2023-01-28,San Bernardino,163,9,172,2183239,3578472,1274101,58.35829242698578
2023-01-28,San Diego,243,13,256,3296045,7757350,2558092,77.61095494752044
2023-01-28,San Francisco,55,8,63,870393,2579702,757828,87.06733624925752
2023-01-28,San Joaquin,28,5,33,780558,1472513,512339,65.63753109954673
2023-01-28,San Luis Obispo,13,0,13,281879,582446,185725,65.88820025613828
2023-01-28,San Mateo,27,20,47,762511,2230588,669639,87.82024128176512
2023-01-28,Santa Barbara,30,0,30,448244,955183,317338,70.79581656419272
2023-01-28,Santa Clara,129,35,164,1931026,5424451,1685180,87.26863335863939
2023-01-28,Santa Cruz,15,0,15,270462,683894,212391,78.52896155467312
2023-01-28,Shasta,7,0,7,181984,247160,85426,46.941489361702125
2023-01-28,Siskiyou,1,0,1,43991,65576,21734,49.4055602282285
2023-01-28,Solano,48,39,87,452698,960105,312106,68.94353409999603
2023-01-28,Sonoma,24,16,40,488281,1276883,398431,81.59871057853982
2023-01-28,Stanislaus,52,22,74,553217,931103,333247,60.23802594641886
2023-01-28,Sutter,0,0,0,99464,162275,59364,59.6839057347382
2023-01-28,Tehama,1,0,1,65682,80676,28633,43.59337413598855
2023-01-28,Trinity,0,0,0,16089,18267,6033,37.49766921499161
2023-01-28,Tulare,27,1,28,473891,710161,260343,54.93731680913965
2023-01-28,Tuolumne,2,0,2,55374,89732,28854,52.10748726839311
2023-01-28,Ventura,62,3,65,843310,1868556,624733,74.08106153134672
2023-01-28,Yolo,3,0,3,216291,513155,161825,74.81818476034601
2023-01-28,Yuba,5,0,5,81994,108316,40029,48.819425811644756
2023-01-29,Alameda,86,63,149,1680380,4530326,1409843,83.9002487532582
2023-01-29,Amador,2,0,2,40532,68182,22173,54.70492450409553
2023-01-29,Butte,13,0,13,210135,349019,118978,56.61979203845147
2023-01-29,Calaveras,0,0,0,45346,76468,24685,54.43699554536232
2023-01-29,Colusa,0,0,0,21858,34731,13265,60.68716259493092
2023-01-29,Contra Costa,44,57,101,1165986,3089270,975176,83.63530951486553
2023-01-29,Del Norte,0,0,0,27601,39830,13641,49.42212238687004
2023-01-29,El Dorado,4,0,4,191220,370416,120057,62.784750549105745
2023-01-29,Fresno,129,16,145,1009503,1772480,629315,62.339091612407294
2023-01-29,Glenn,0,0,0,28896,43252,15973,55.277547065337764
2023-01-29,Humboldt,7,1,8,136261,284307,92311,67.74572328105621
2023-01-29,Imperial,6,0,6,179595,535914,180904,100.72886216208691
2023-01-29,Inyo,1,0,1,19001,36049,11712,61.638861112573025
2023-01-29,Kern,44,1,45,905828,1342588,495769,54.73103061508366
2023-01-29,Kings,3,1,4,152790,192176,71191,46.594017933110806
2023-01-29,Lake,4,0,4,68195,104010,36099,52.934965906591394
2023-01-29,Lassen,0,0,0,32317,24176,8987,27.80889315221091
2023-01-29,Los Angeles,674,57,731,9992236,22461325,7544716,75.50578268968027
2023-01-29,Madera,6,0,6,156343,244841,88166,56.39267507979251
2023-01-29,Marin,19,17,36,261282,799455,233185,89.24648464111573
2023-01-29,Mariposa,0,0,0,17118,28309,9149,53.44666432994509
2023-01-29,Mendocino,4,0,4,91361,187116,60537,66.26131500311949
2023-01-29,Merced,11,0,11,281814,436385,158714,56.31870666467954
2023-01-29,Modoc,1,0,1,8663,10638,3757,43.368348147293084
2023-01-29,Mono,0,0,0,13226,27201,9151,69.18947527597157
2023-01-29,Monterey,7,0,7,438390,948293,324833,74.09680877757248
2023-01-29,Napa,5,0,5,137485,355605,111395,81.02338436920391
2023-01-29,Nevada,3,1,4,102249,204629,64524,63.104773640818
2023-01-29,Orange,164,9,173,3185516,7100383,2368779,74.36091986353232
2023-01-29,Placer,62,27,89,405889,847250,274508,67.63129821207276
2023-01-29,Plumas,0,0,0,19749,31387,10463,52.97989771634007
2023-01-29,Riverside,115,10,125,2422847,4291349,1493014,61.622298065044966
2023-01-29,Sacramento,135,50,185,1586465,3275626,1081830,68.19123018787052
2023-01-29,San Benito,0,0,0,64521,135852,46611,72.24159575952015
2023-01-29,San Bernardino,164,5,169,2183239,3578615,1274113,58.35884206905428
2023-01-29,San Diego,270,7,277,3296045,7757962,2558115,77.61165275352734
2023-01-29,San Francisco,59,11,70,870393,2579821,757829,87.06745113988738
2023-01-29,San Joaquin,29,4,33,780558,1472563,512346,65.63842789389129
2023-01-29,San Luis Obispo,13,0,13,281879,582458,185726,65.88855501828799
2023-01-29,San Mateo,30,22,52,762511,2230739,669642,87.82063471871226
2023-01-29,Santa Barbara,27,0,27,448244,955203,317338,70.79581656419272
2023-01-29,Santa Clara,166,30,196,1931026,5424712,1685186,87.26894407429005
2023-01-29,Santa Cruz,12,0,12,270462,683915,212391,78.52896155467312
2023-01-29,Shasta,8,0,8,181984,247163,85426,46.941489361702125
2023-01-29,Siskiyou,1,0,1,43991,65576,21734,49.4055602282285
2023-01-29,Solano,47,31,78,452698,960119,312107,68.94375499781312
2023-01-29,Sonoma,25,14,39,488281,1276902,398431,81.59871057853982
2023-01-29,Stanislaus,54,23,77,553217,931144,333249,60.23838746820868
2023-01-29,Sutter,0,0,0,99464,162281,59365,59.68491112362262
2023-01-29,Tehama,1,0,1,65682,80680,28633,43.59337413598855
2023-01-29,Trinity,0,0,0,16089,18267,6033,37.49766921499161
2023-01-29,Tulare,31,1,32,473891,710193,260345,54.93773884711885
2023-01-29,Tuolumne,3,0,3,55374,89734,28854,52.10748726839311
2023-01-29,Ventura,60,2,62,843310,1868632,624733,74.08106153134672
2023-01-29,Yolo,3,0,3,216291,513182,161825,74.81818476034601
2023-01-29,Yuba,7,0,7,81994,108325,40029,48.819425811644756
2023-01-30,Alameda,89,70,159,1680380,4531362,1409904,83.90387888453802
2023-01-30,Amador,3,0,3,40532,68189,22173,54.70492450409553
2023-01-30,Butte,15,0,15,210135,349066,118979,56.62026792300188
2023-01-30,Calaveras,0,0,0,45346,76479,24685,54.43699554536232
2023-01-30,Colusa,0,0,0,21858,34732,13265,60.68716259493092
2023-01-30,Contra Costa,44,69,113,1165986,3089950,975211,83.638311266173
2023-01-30,Del Norte,1,0,1,27601,39842,13642,49.42574544400565
2023-01-30,El Dorado,4,0,4,191220,370479,120058,62.78527350695534
2023-01-30,Fresno,127,14,141,1009503,1772769,629345,62.342063371777996
2023-01-30,Glenn,0,0,0,28896,43258,15973,55.277547065337764
2023-01-30,Humboldt,7,1,8,136261,284359,92315,67.74865882387476
2023-01-30,Imperial,7,0,7,179595,536067,180916,100.73554386257969
2023-01-30,Inyo,1,0,1,19001,36056,11712,61.638861112573025
2023-01-30,Kern,44,0,44,905828,1342770,495776,54.7318033887228
2023-01-30,Kings,8,0,8,152790,192201,71192,46.594672426205904
2023-01-30,Lake,6,0,6,68195,104017,36099,52.934965906591394
2023-01-30,Lassen,0,0,0,32317,24180,8987,27.80889315221091
2023-01-30,Los Angeles,705,58,763,9992236,22465394,7544902,75.50764413490634
2023-01-30,Madera,7,0,7,156343,244866,88168,56.393954318389696
2023-01-30,Marin,20,22,42,261282,799614,233191,89.24878101055565
2023-01-30,Mariposa,0,0,0,17118,28312,9149,53.44666432994509
2023-01-30,Mendocino,3,0,3,91361,187144,60540,66.2645986799619
2023-01-30,Merced,14,0,14,281814,436417,158715,56.31906150865464
2023-01-30,Modoc,1,2,3,8663,10639,3757,43.368348147293084
2023-01-30,Mono,0,0,0,13226,27205,9151,69.18947527597157
2023-01-30,Monterey,9,0,9,438390,948473,324843,74.09908985150209
2023-01-30,Napa,4,0,4,137485,355657,111399,81.026293777503
2023-01-30,Nevada,3,0,3,102249,204663,64525,63.105751645492866
2023-01-30,Orange,161,9,170,3185516,7101528,2368847,74.36305452554626
2023-01-30,Placer,52,29,81,405889,847384,274513,67.63253007595672
2023-01-30,Plumas,0,0,0,19749,31392,10463,52.97989771634007
2023-01-30,Riverside,101,11,112,2422847,4292013,1493047,61.62366009904876
2023-01-30,Sacramento,130,40,170,1586465,3276330,1081881,68.19444488217515
2023-01-30,San Benito,0,0,0,64521,135870,46613,72.24469552548783
2023-01-30,San Bernardino,159,2,161,2183239,3579139,1274152,58.36062840577692
2023-01-30,San Diego,234,9,243,3296045,7759561,2558184,77.61374617154802
2023-01-30,San Francisco,55,12,67,870393,2580552,757859,87.07089785878333
2023-01-30,San Joaquin,27,6,33,780558,1472820,512359,65.64009336910262
2023-01-30,San Luis Obispo,13,0,13,281879,582536,185728,65.88926454258743
2023-01-30,San Mateo,28,19,47,762511,2231206,669664,87.82351992299128
2023-01-30,Santa Barbara,27,0,27,448244,955326,317346,70.79760130643132
2023-01-30,Santa Clara,146,28,174,1931026,5425672,1685247,87.27210301673826
2023-01-30,Santa Cruz,12,0,12,270462,684045,212396,78.53081024321347
2023-01-30,Shasta,7,0,7,181984,247199,85428,46.94258835941621
2023-01-30,Siskiyou,0,0,0,43991,65584,21734,49.4055602282285
2023-01-30,Solano,41,32,73,452698,960301,312117,68.94596397598399
2023-01-30,Sonoma,24,16,40,488281,1277054,398436,81.5997345790641
2023-01-30,Stanislaus,46,19,65,553217,931286,333260,60.2403758380527
2023-01-30,Sutter,0,0,0,99464,162296,59368,59.68792729027588
2023-01-30,Tehama,1,0,1,65682,80689,28634,43.59489662312353
2023-01-30,Trinity,0,0,0,16089,18268,6033,37.49766921499161
2023-01-30,Tulare,31,1,32,473891,710297,260356,54.94006005600444
2023-01-30,Tuolumne,3,0,3,55374,89746,28854,52.10748726839311
2023-01-30,Ventura,54,4,58,843310,1868883,624752,74.0833145581103
2023-01-30,Yolo,2,0,2,216291,513257,161826,74.81864710043413
2023-01-30,Yuba,4,0,4,81994,108344,40031,48.82186501451326
2023-01-31,Alameda,87,69,156,1680380,4532465,1409966,83.9075685261667
2023-01-31,Amador,2,0,2,40532,68195,22173,54.70492450409553
2023-01-31,Butte,15,0,15,210135,349119,118986,56.623599114854734
2023-01-31,Calaveras,0,0,0,45346,76490,24686,54.43920081153795
2023-01-31,Colusa,0,0,0,21858,34739,13265,60.68716259493092
2023-01-31,Contra Costa,40,69,109,1165986,3090638,975254,83.64199913206505
2023-01-31,Del Norte,2,0,2,27601,39849,13642,49.42574544400565
2023-01-31,El Dorado,3,0,3,191220,370534,120060,62.786319422654536
2023-01-31,Fresno,121,19,140,1009503,1773095,629370,62.344539837920244
2023-01-31,Glenn,0,0,0,28896,43269,15975,55.284468438538205
2023-01-31,Humboldt,6,1,7,136261,284428,92320,67.75232825239797
2023-01-31,Imperial,8,0,8,179595,536208,180927,100.74166875469807
2023-01-31,Inyo,0,0,0,19001,36060,11712,61.638861112573025
2023-01-31,Kern,45,0,45,905828,1342991,495789,54.73323853976693
2023-01-31,Kings,8,0,8,152790,192218,71194,46.5959814123961
2023-01-31,Lake,5,0,5,68195,104032,36099,52.934965906591394
2023-01-31,Lassen,0,0,0,32317,24185,8987,27.80889315221091
2023-01-31,Los Angeles,747,59,806,9992236,22469606,7545093,75.50955561898257
2023-01-31,Madera,8,0,8,156343,244895,88170,56.39523355698688
2023-01-31,Marin,20,15,35,261282,799756,233200,89.25222556471552
2023-01-31,Mariposa,0,0,0,17118,28315,9149,53.44666432994509
2023-01-31,Mendocino,4,0,4,91361,187187,60541,66.26569323890938
2023-01-31,Merced,13,0,13,281814,436488,158720,56.32083572853016
2023-01-31,Modoc,0,0,0,8663,10642,3757,43.368348147293084
2023-01-31,Mono,0,0,0,13226,27207,9151,69.18947527597157
2023-01-31,Monterey,12,0,12,438390,948673,324851,74.10091471064577
2023-01-31,Napa,6,0,6,137485,355715,111404,81.02993053787687
2023-01-31,Nevada,2,0,2,102249,204702,64525,63.105751645492866
2023-01-31,Orange,182,7,189,3185516,7102638,2368914,74.36515779547176
2023-01-31,Placer,57,35,92,405889,847500,274524,67.63524017650145
2023-01-31,Plumas,0,0,0,19749,31395,10463,52.97989771634007
2023-01-31,Riverside,103,14,117,2422847,4292633,1493083,61.62514595432563
2023-01-31,Sacramento,135,46,181,1586465,3276972,1081929,68.1974704768148
2023-01-31,San Benito,1,0,1,64521,135899,46615,72.24779529145549
2023-01-31,San Bernardino,151,3,154,2183239,3579749,1274188,58.36227733198243
2023-01-31,San Diego,264,11,275,3296045,7761080,2558276,77.6165373955756
2023-01-31,San Francisco,54,16,70,870393,2581214,757898,87.07537859334806
2023-01-31,San Joaquin,36,6,42,780558,1473148,512375,65.64214318474733
2023-01-31,San Luis Obispo,12,0,12,281879,582616,185737,65.89245740193488
2023-01-31,San Mateo,30,20,50,762511,2231802,669719,87.83073293368882
2023-01-31,Santa Barbara,24,0,24,448244,955481,317351,70.79871677033044
2023-01-31,Santa Clara,146,26,172,1931026,5426751,1685345,87.2771780390321
2023-01-31,Santa Cruz,11,0,11,270462,684195,212401,78.53265893175382
2023-01-31,Shasta,7,0,7,181984,247228,85430,46.943687357130294
